trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
2019-03-07 06:39:55.689631,4465608510006932,fraud_Boyer-Bauch_0111,health_fitness,39.24,First167,Last167,M,396 Example Street,City_31,TX,44864,30.37516991734598,-107.18713451544433,49966,Systems analyst,1994-08-16,0000000000000000000000000000e60e,1551940,30.151754710356503,-107.46768156698393,0
2019-03-07 08:16:46.593559,4451145744011154,fraud_Gutmann-Effertz_0283,shopping_net,42.0,First63,Last63,F,4713 Example Street,City_03,MI,81059,45.4539821130457,-89.47214012165531,157721,Electrician,1991-02-21,0000000000000000000000000000e656,1551946,45.20603469256081,-88.93951681875284,0
2019-03-07 09:20:08.436987,4334273411714381,fraud_Hilll-Lind_0440,personal_care,123.09,First135,Last135,F,6802 Example Street,City_13,GA,23407,40.17130702295999,-115.84586621795152,88279,Electrician,1995-02-24,0000000000000000000000000000e693,1551950,34.81627570585235,-78.53262747915505,1
2019-03-07 12:53:47.736106,4959026384012441,fraud_Stroman-Rippin_0524,entertainment,76.74,First99,Last99,M,6316 Example Street,City_04,IL,94992,30.641799656803695,-93.98089030196346,10940,Systems analyst,1982-06-28,0000000000000000000000000000e745,1551963,31.207814617220436,-94.40271614796677,0
2019-03-07 13:24:11.207712,4626773075675213,fraud_Gutmann-Effertz_0283,shopping_net,100.67,First296,Last296,F,3831 Example Street,City_03,MI,85524,45.15029783973099,-89.62427763419424,157721,Solicitor,1984-03-27,0000000000000000000000000000e75f,1551965,44.89489033908213,-89.69713582731603,0
2019-03-07 13:34:36.894549,4363467819730019,fraud_Predovic-Rau_0572,misc_pos,37.85,First165,Last165,M,5982 Example Street,City_12,MI,23475,43.07675123400222,-102.71850024445982,48756,Graphic designer,1968-08-20,0000000000000000000000000000e76b,1551965,43.03109318254962,-102.76002193716468,0
2019-03-07 14:06:11.800133,4192742890790745,fraud_Schmidt-Heidenreich_0304,travel,145.31,First211,Last211,M,4427 Example Street,City_24,MI,23102,35.87590693484303,-114.77035356161883,37410,Civil engineer,1963-09-01,0000000000000000000000000000e78f,1551967,35.55592712278669,-115.08486416987746,0
2019-03-07 14:50:10.254762,4734195068218244,fraud_Reilly-Sporer_0352,misc_net,46.21,First81,Last81,M,7162 Example Street,City_32,IL,88082,43.98187420157619,-83.33455246397519,18745,Solicitor,1991-04-23,0000000000000000000000000000e7b4,1551970,44.30028850033851,-83.2280920228338,0
2019-03-07 16:08:41.204413,4310002431913932,fraud_Predovic-Nitzsche_0327,health_fitness,14.75,First149,Last149,M,8487 Example Street,City_07,OH,51732,29.981065577563058,-98.66838970584078,58900,"Accountant, chartered",1956-11-29,0000000000000000000000000000e7ff,1551974,29.506512823138554,-98.72021153922474,0
2019-03-07 18:08:27.359319,4996127257638606,fraud_Lind-Bins_0554,health_fitness,98.21,First138,Last138,F,7457 Example Street,City_34,NY,19648,27.793393557557298,-101.23711122416246,48839,"Journalist, newspaper",1976-03-23,0000000000000000000000000000e870,1551982,27.230170183628225,-101.70148320663297,0
2019-03-07 18:53:17.075525,4947062641891427,fraud_Schmidt-Reilly_0045,food_dining,32.87,First351,Last351,M,4455 Example Street,City_05,FL,99996,43.39612608824879,-90.23380253413262,29057,Systems analyst,1999-03-23,0000000000000000000000000000e89d,1551984,43.57335742403174,-90.08069599682305,0
2019-03-07 19:18:35.438228,4242778985460820,fraud_Kihn-Hilll_0545,kids_pets,9.02,First128,Last128,F,7557 Example Street,City_25,MI,58765,29.23065356139343,-86.66824091662411,86749,"Journalist, newspaper",1990-10-12,0000000000000000000000000000e8b1,1551986,29.26958009358987,-86.5744946647437,0
2019-03-08 07:22:22.106729,4936450914708487,fraud_Kihn-Rau_0054,shopping_net,25.66,First304,Last304,F,3206 Example Street,City_14,GA,54089,42.571945884765256,-88.27651560895285,5962,Graphic designer,1980-07-28,0000000000000000000000000000e9b6,1552029,42.62161568998375,-88.56536843230269,0
2019-03-08 07:24:22.890006,4599891425677294,fraud_Effertz-Cormier_0240,travel,189.59,First213,Last213,F,410 Example Street,City_00,NY,59557,35.31844214821887,-78.20320898998564,123844,Electrician,1984-01-16,0000000000000000000000000000e9b7,1552029,35.16825300423465,-78.27077939512269,0
2019-03-08 07:25:29.391812,4353406976453091,fraud_Rippin-Kuhn_0378,grocery_pos,124.1,First204,Last204,M,9827 Example Street,City_18,IL,44631,37.90415287018698,-107.27603113098642,23578,Systems analyst,1950-05-02,0000000000000000000000000000e9ba,1552029,38.164458180485255,-107.44093743627798,0
2019-03-08 08:38:04.408901,4040608347388161,fraud_Sporer-Nitzsche_0296,grocery_net,43.55,First363,Last363,F,4767 Example Street,City_16,NY,29282,28.421516983792102,-88.15627295844872,128369,"Journalist, newspaper",1992-07-07,0000000000000000000000000000e9ff,1552034,28.29823654384308,-88.1919956224261,0
2019-03-08 10:53:40.902069,4129048922898256,fraud_Kutch-Schmidt_0196,travel,25.49,First271,Last271,F,9446 Example Street,City_36,PA,88227,38.4957199297063,-114.21434434517963,11388,"Teacher, secondary school",1961-04-06,0000000000000000000000000000ea79,1552042,38.83212043736255,-114.41649638422606,0
2019-03-08 11:25:28.052295,4863484443297451,fraud_Bauch-Schmidt_0017,misc_net,2.79,First368,Last368,M,2566 Example Street,City_17,CA,15110,37.91979495775334,-82.87722194782104,45372,"Journalist, newspaper",1971-07-13,0000000000000000000000000000ea9d,1552044,37.99939300661781,-83.75853800316125,0
2019-03-08 17:23:21.530273,4311223109204223,fraud_Boyer-Herzog_0363,entertainment,17.89,First53,Last53,M,3267 Example Street,City_03,MI,11121,45.5154282472963,-89.48194852143882,157721,"Nurse, adult",1993-11-17,0000000000000000000000000000ebf0,1552065,45.19686674476821,-89.56560931080378,0
2019-03-08 19:22:56.367760,4337546246693958,fraud_Bins-Predovic_0533,grocery_pos,39.28,First376,Last376,F,2550 Example Street,City_13,GA,33465,40.12517933766139,-116.06306091492371,88279,Civil engineer,1967-12-02,0000000000000000000000000000ec5d,1552072,39.9702301970866,-115.91350982552831,0
2019-03-09 08:17:34.194513,4991398048885620,fraud_Lind-Cormier_0199,grocery_net,11.3,First195,Last195,F,6445 Example Street,City_39,NY,31726,27.716567641166126,-97.46104751510879,1604516,Electrician,1980-05-03,0000000000000000000000000000ed78,1552119,27.918946035546103,-97.77581002152195,0
2019-03-09 15:02:58.816492,4068560116064847,fraud_Gutmann-Nitzsche_0573,food_dining,133.37,First225,Last225,M,6722 Example Street,City_13,GA,89992,40.22322697464979,-115.72563596804524,88279,"Pharmacist, community",1985-08-15,0000000000000000000000000000eefe,1552143,40.00197854349746,-116.09272148498061,0
2019-03-09 15:40:28.710426,4423585348294786,fraud_Hilll-Schmidt_0329,gas_transport,81.54,First80,Last80,F,2834 Example Street,City_09,CA,36946,32.7785941114872,-103.7870741936856,81384,Systems analyst,1973-07-19,0000000000000000000000000000ef1a,1552146,32.47840253743896,-103.62060719267527,0
2019-03-09 19:19:22.960114,4244980858990162,fraud_Herzog-Rippin_0209,kids_pets,87.53,First254,Last254,M,9699 Example Street,City_09,CA,10487,32.91981780444236,-104.0087585031559,81384,"Nurse, adult",1965-09-28,0000000000000000000000000000efed,1552159,32.950169304046135,-103.18178061696138,0
2019-03-09 19:36:25.577363,4890257933646290,fraud_Rowe-Rau_0500,shopping_pos,39.14,First74,Last74,F,9163 Example Street,City_20,NC,64229,30.892185808343676,-119.82448748129413,69807,Graphic designer,1958-09-30,0000000000000000000000000000effd,1552160,31.222320865904706,-119.76467651850552,0
2019-03-09 20:47:42.496564,4327880920779783,fraud_Kutch-Herzog_0330,entertainment,199.26,First193,Last193,M,8921 Example Street,City_10,MI,88286,28.740747644090614,-98.08896510269105,12933,"Accountant, chartered",2002-05-14,0000000000000000000000000000f049,1552164,28.000868263402662,-98.41034462633172,0
2019-03-10 08:10:22.987488,4710499496648404,fraud_Reilly-Cormier_0037,grocery_net,53.71,First396,Last396,F,8851 Example Street,City_37,CA,27583,38.143152145266704,-105.14290828751233,83425,Graphic designer,1972-12-18,0000000000000000000000000000f127,1552205,38.149621838485785,-104.35458380336327,0
2019-03-10 12:29:17.761063,4013678644273677,fraud_Rau-Heidenreich_0128,kids_pets,56.07,First345,Last345,F,206 Example Street,City_08,IL,96345,40.40336625536158,-84.37545430550996,21911,Solicitor,1961-07-31,0000000000000000000000000000f20e,1552220,40.14434232579893,-84.16824072752024,0
2019-03-10 13:13:53.880702,4351349683289263,fraud_Lind-Herzog_0458,gas_transport,45.85,First54,Last54,M,3339 Example Street,City_18,IL,57219,37.755169732950385,-107.31473495672373,23578,"Surveyor, building",1978-07-08,0000000000000000000000000000f235,1552223,37.521706726556744,-107.99004760769175,0
2019-03-10 13:23:41.471693,4575821605070349,fraud_Hilll-Cormier_0518,grocery_net,85.12,First78,Last78,M,8830 Example Street,City_38,TX,42393,46.01714222428336,-97.89786851629586,55087,Systems analyst,1968-12-09,0000000000000000000000000000f240,1552224,46.474007169271616,-97.8442132624319,0
2019-03-10 15:55:37.333475,4915326527689960,fraud_Bauch-Rau_0282,entertainment,71.1,First110,Last110,F,4893 Example Street,City_02,MI,56671,28.85634544475195,-99.47350068367149,114416,"Surveyor, building",1992-03-17,0000000000000000000000000000f2c7,1552233,28.42377236581997,-99.60635847497889,0
2019-03-10 17:41:55.088767,4323573437249333,fraud_Lind-Stroman_0588,shopping_pos,9.51,First102,Last102,M,75 Example Street,City_28,OH,31394,40.6684332452368,-109.352767003752,197113,"Surveyor, building",1974-10-25,0000000000000000000000000000f324,1552239,40.630437012065734,-109.28484630843853,0
2019-03-10 18:00:21.495785,4057764014594809,fraud_Gutmann-Effertz_0283,shopping_net,19.64,First316,Last316,M,9320 Example Street,City_03,MI,21514,45.476805258199114,-89.5868130316646,157721,Civil engineer,1978-05-26,0000000000000000000000000000f337,1552240,45.23256124439001,-89.0010939211527,0
2019-03-10 18:29:21.109726,4314154888078342,fraud_Rau-Heidenreich_0397,misc_pos,368.33,First32,Last32,F,4149 Example Street,City_04,IL,22715,30.79229349526964,-93.94698729208105,10940,Systems analyst,1982-12-27,0000000000000000000000000000f351,1552242,38.28388208090346,-104.63091140603085,0
2019-03-10 20:57:01.289436,4040608347388161,fraud_Predovic-Hilll_0496,travel,15.05,First363,Last363,F,4767 Example Street,City_16,NY,29282,28.421516983792102,-88.15627295844872,128369,"Journalist, newspaper",1992-07-07,0000000000000000000000000000f3e9,1552251,28.109377239962065,-88.03385184115761,0
2019-03-10 21:36:11.042290,4628231007777129,fraud_Ruecker-Nitzsche_0389,grocery_net,45.67,First291,Last291,M,934 Example Street,City_29,NC,18995,42.29389358613168,-85.74894759737592,11289,"Journalist, newspaper",2000-03-11,0000000000000000000000000000f40c,1552253,42.68649574350814,-85.66160885095447,0
2019-03-11 07:15:04.383202,4326919455192224,fraud_Bauch-Reilly_0406,shopping_pos,177.63,First85,Last85,F,4039 Example Street,City_06,MI,17955,46.2694655486845,-76.49050917782067,21309,"Accountant, chartered",1993-04-05,0000000000000000000000000000f465,1552288,46.43601502351522,-76.27818300752222,0
2019-03-11 07:57:09.766098,4947062641891427,fraud_Kihn-Bauch_0041,shopping_net,136.87,First351,Last351,M,4455 Example Street,City_05,FL,99996,43.39612608824879,-90.23380253413262,29057,Systems analyst,1999-03-23,0000000000000000000000000000f481,1552291,27.85722527813845,-72.11855593685922,0
2019-03-11 10:22:35.494689,4669037430123631,fraud_Gutmann-Rowe_0497,gas_transport,103.34,First106,Last106,F,1792 Example Street,City_17,CA,59244,37.77878196819693,-83.07601159435009,45372,Civil engineer,1996-07-11,0000000000000000000000000000f4fe,1552299,37.26317537485249,-83.2242845643071,0
2019-03-11 10:36:57.224620,4715310174034944,fraud_Schmidt-Hilll_0076,travel,60.17,First313,Last313,F,8368 Example Street,City_36,PA,90131,38.20474076495477,-113.9579072300712,11388,Graphic designer,1956-07-11,0000000000000000000000000000f50f,1552300,38.163975846273516,-114.17342810203553,0
2019-03-11 10:57:28.117768,4863484443297451,fraud_Hilll-Rippin_0359,travel,14.73,First368,Last368,M,2566 Example Street,City_17,CA,15110,37.91979495775334,-82.87722194782104,45372,"Journalist, newspaper",1971-07-13,0000000000000000000000000000f51c,1552301,27.727595015906385,-97.83368749731346,1
2019-03-11 12:10:05.459341,4459196095692064,fraud_Predovic-Kihn_0176,misc_pos,117.03,First137,Last137,F,8841 Example Street,City_16,NY,67232,28.353163120927476,-88.38872802978393,128369,Graphic designer,1997-05-03,0000000000000000000000000000f560,1552306,27.966769055855103,-88.53787178492486,0
2019-03-11 13:23:39.504047,4451145744011154,fraud_Hilll-Effertz_0371,misc_pos,42.57,First63,Last63,F,4713 Example Street,City_03,MI,81059,45.4539821130457,-89.47214012165531,157721,Electrician,1991-02-21,0000000000000000000000000000f593,1552310,40.57129999982358,-100.33808429064432,0
2019-03-11 14:49:57.711701,4728298865340658,fraud_Boyer-Rowe_0133,personal_care,67.07,First327,Last327,F,3068 Example Street,City_13,GA,64079,40.300657946809835,-115.57400330871162,88279,Systems analyst,2004-09-19,0000000000000000000000000000f5de,1552315,40.94972708119953,-116.25517404379013,0
2019-03-11 15:50:24.231814,4196954669665491,fraud_Schmidt-Reilly_0045,food_dining,43.51,First334,Last334,F,8469 Example Street,City_05,FL,80807,43.485981905353185,-90.19370071261775,29057,Solicitor,1978-02-21,0000000000000000000000000000f60d,1552319,43.18093693850396,-90.10426003146193,0
2019-03-12 02:42:08.312022,4644373528178486,fraud_Ruecker-Schmidt_0532,health_fitness,29.28,First266,Last266,F,7642 Example Street,City_12,MI,35097,42.67339332324916,-102.70954414183677,48756,"Journalist, newspaper",1977-05-10,0000000000000000000000000000f7a9,1552358,42.69327132855542,-102.73677697038036,0
2019-03-12 04:36:27.678407,4465608510006932,fraud_Reilly-Dach_0071,misc_net,62.93,First167,Last167,M,396 Example Street,City_31,TX,44864,30.37516991734598,-107.18713451544433,49966,Systems analyst,1994-08-16,0000000000000000000000000000f7b0,1552365,30.201343254928837,-106.61812159878426,0
2019-03-12 08:04:49.681192,4040608347388161,fraud_Reilly-Cormier_0576,personal_care,37.98,First363,Last363,F,4767 Example Street,City_16,NY,29282,28.421516983792102,-88.15627295844872,128369,"Journalist, newspaper",1992-07-07,0000000000000000000000000000f7fa,1552377,27.840485510603155,-88.72243799374468,0
2019-03-12 15:46:15.133210,4202415433921813,fraud_Ruecker-Kutch_0022,personal_care,72.4,First399,Last399,F,1600 Example Street,City_22,IL,45356,40.14085275385756,-101.93515874403803,66262,"Teacher, secondary school",1982-06-07,0000000000000000000000000000f9b5,1552405,39.780617111839035,-101.86226994166547,0
2019-03-12 16:00:14.311373,4860006498062603,fraud_Kutch-Heidenreich_0065,travel,76.36,First114,Last114,M,3166 Example Street,City_25,MI,45671,29.18821429181137,-87.0350213086741,86749,Electrician,1951-01-24,0000000000000000000000000000f9c4,1552406,29.046067518192885,-86.59359443232799,0
2019-03-12 16:06:09.676107,4575821605070349,fraud_Kihn-Reilly_0118,travel,190.89,First78,Last78,M,8830 Example Street,City_38,TX,42393,46.01714222428336,-97.89786851629586,55087,Systems analyst,1968-12-09,0000000000000000000000000000f9cc,1552406,45.770314977714825,-98.19725130218738,0
2019-03-12 19:11:11.350661,4203780970946729,fraud_Bauch-Rowe_0405,kids_pets,97.93,First199,Last199,F,4764 Example Street,City_05,FL,92188,43.38563634255904,-90.18373525901247,29057,Chef,1985-08-23,0000000000000000000000000000fa6d,1552417,42.91522890197612,-90.2391198655236,0
2019-03-12 21:31:54.989104,4683712712956842,fraud_Stroman-Kihn_0460,misc_net,82.34,First277,Last277,M,3642 Example Street,City_20,NC,78455,30.818373402953053,-120.02836671849884,69807,"Journalist, newspaper",1976-11-16,0000000000000000000000000000fad3,1552426,30.987753781772664,-120.23383972322858,0
2019-03-12 22:37:19.219363,4937562320906594,fraud_Rowe-Rau_0500,shopping_pos,88.04,First262,Last262,M,6314 Example Street,City_20,NC,96715,31.022560672680687,-119.97310679725042,69807,"Teacher, secondary school",1995-08-17,0000000000000000000000000000fb17,1552430,31.11516131200736,-120.01673827319705,0
2019-03-13 07:03:19.844170,4136027445220906,fraud_Bauch-Heidenreich_0382,shopping_pos,168.08,First147,Last147,M,4761 Example Street,City_22,IL,59438,39.86822857080445,-101.85784089017703,66262,Civil engineer,1961-10-17,0000000000000000000000000000fb51,1552460,40.02623744111295,-101.78655630108172,0
2019-03-13 12:42:00.663881,4067162763957700,fraud_Lind-Dach_0095,shopping_net,63.45,First119,Last119,F,5579 Example Street,City_15,NY,25468,42.37923710798592,-98.75643456775946,16326,Chef,1985-11-19,0000000000000000000000000000fc74,1552480,42.42258774196617,-99.3284112603119,0
2019-03-13 15:35:43.818111,4599998808559691,fraud_Heidenreich-Sporer_0580,kids_pets,16.63,First359,Last359,M,358 Example Street,City_20,NC,99832,30.767356369830207,-119.9933501021573,69807,"Accountant, chartered",1981-06-04,0000000000000000000000000000fd06,1552491,31.037675880365388,-119.56778827705332,0
2019-03-13 15:55:07.039261,4086639192295316,fraud_Sporer-Effertz_0030,home,54.04,First265,Last265,M,9969 Example Street,City_30,MI,85475,28.105176379934708,-76.06692989155924,108771,"Teacher, secondary school",2003-01-14,0000000000000000000000000000fd19,1552492,28.157795148191646,-76.05031068855426,0
2019-03-13 16:08:33.976806,4655289615264386,fraud_Kuhn-Lind_0377,grocery_net,112.89,First384,Last384,F,6940 Example Street,City_17,CA,65254,37.88463367507775,-83.32489770454197,45372,Chef,1995-11-14,0000000000000000000000000000fd24,1552493,38.18858621414359,-83.78495095594307,0
2019-03-13 21:10:01.357474,4270470079382478,fraud_Dach-Gutmann_0238,gas_transport,21.8,First19,Last19,F,5228 Example Street,City_38,TX,43453,46.19089380151329,-97.97123932751785,55087,Graphic designer,1973-09-16,0000000000000000000000000000fe35,1552511,46.24793485829659,-98.32285074674968,0
2019-03-13 21:31:37.315626,4440355192637384,fraud_Stroman-Sporer_0462,entertainment,14.96,First369,Last369,F,2542 Example Street,City_22,IL,18267,40.02593413487949,-101.85315038330288,66262,"Pharmacist, community",1975-01-26,0000000000000000000000000000fe55,1552512,39.979573664966225,-102.0547545127304,0
2019-03-14 07:13:55.811002,4851036987192072,fraud_Ruecker-Kutch_0022,personal_care,46.65,First82,Last82,F,1487 Example Street,City_22,IL,48821,40.09758608724159,-101.841776013699,66262,"Surveyor, building",2002-09-02,0000000000000000000000000000fec3,1552547,39.55774113529835,-101.99383898100842,0
2019-03-14 07:21:35.682296,4083082774692051,fraud_Schmidt-Herzog_0216,health_fitness,35.61,First150,Last150,M,4378 Example Street,City_16,NY,62132,28.45599396672898,-88.15598110436615,128369,"Journalist, newspaper",1968-08-20,0000000000000000000000000000fecc,1552548,28.423850428132305,-88.01800314291637,0
2019-03-14 07:25:56.008032,4830634826982856,fraud_Kutch-Predovic_0063,grocery_net,36.99,First177,Last177,M,9666 Example Street,City_23,MI,24320,29.670959057391585,-121.70274511364468,22609,"Surveyor, building",1973-02-02,0000000000000000000000000000fed1,1552548,29.579747577700687,-122.29788995678952,0
2019-03-14 10:04:11.819702,4362518881803735,fraud_Cormier-Sporer_0293,shopping_net,55.73,First210,Last210,F,309 Example Street,City_13,GA,25164,40.30481950471493,-115.62369842482175,88279,"Nurse, adult",1982-05-22,0000000000000000000000000000ff6c,1552557,40.60766314751765,-115.54816092200178,0
2019-03-14 10:25:06.422786,4033609969186250,fraud_Dach-Boyer_0585,grocery_pos,66.52,First50,Last50,F,344 Example Street,City_25,MI,34806,29.31085126728681,-86.85165850512288,86749,"Surveyor, building",1984-12-22,0000000000000000000000000000ff80,1552559,29.61584087403927,-87.23505639747877,0
2019-03-14 10:55:46.217286,4563256132470309,fraud_Hilll-Cormier_0518,grocery_net,29.93,First181,Last181,F,8187 Example Street,City_38,TX,36509,46.151283500737314,-98.10849061023934,55087,Electrician,1995-03-15,0000000000000000000000000000ffa8,1552560,46.67590668932066,-97.87551955658846,0
2019-03-14 13:36:05.058160,4798211841971735,fraud_Rowe-Hilll_0548,misc_net,54.73,First111,Last111,F,5955 Example Street,City_28,OH,89832,40.71545321657686,-109.30943537920963,197113,Chef,1958-05-10,00000000000000000000000000010028,1552570,41.62856764925678,-109.15403110886919,0
2019-03-14 17:53:43.104706,4249986754028508,fraud_Bins-Predovic_0083,grocery_pos,69.03,First113,Last113,M,4911 Example Street,City_03,MI,58404,45.55730463617042,-89.44053310493655,157721,Electrician,1981-10-22,00000000000000000000000000010127,1552586,45.81150022828759,-88.67763342351799,0
2019-03-14 18:04:17.041049,4919473308510090,fraud_Sporer-Reilly_0278,home,235.35,First175,Last175,M,3723 Example Street,City_38,TX,85593,46.13750833136626,-97.91738655766275,55087,Civil engineer,1984-10-09,0000000000000000000000000001012f,1552586,46.173359351129164,-97.95587794436028,0
2019-03-14 19:03:51.094995,4937360321578783,fraud_Nitzsche-Reilly_0319,grocery_pos,33.33,First180,Last180,M,8302 Example Street,City_39,NY,36142,27.77468518692928,-97.71335817776581,1604516,"Surveyor, building",1968-10-26,0000000000000000000000000001015f,1552590,27.58656906487523,-98.0572504781894,0
2019-03-14 19:08:49.223823,4571960837808138,fraud_Schmidt-Bins_0058,travel,79.76,First244,Last244,F,915 Example Street,City_18,IL,43864,37.86840592533324,-107.04991887158229,23578,Systems analyst,1997-02-27,00000000000000000000000000010166,1552590,37.97808238247955,-106.61629245198628,0
2019-03-15 08:16:13.931900,4734195068218244,fraud_Rau-Herzog_0072,misc_net,6.08,First81,Last81,M,7162 Example Street,City_32,IL,88082,43.98187420157619,-83.33455246397519,18745,Solicitor,1991-04-23,0000000000000000000000000001029e,1552637,44.11761346911431,-84.22951984733048,0
2019-03-15 10:44:41.809173,4980012644944958,fraud_Rowe-Nitzsche_0420,misc_pos,69.76,First142,Last142,M,2060 Example Street,City_20,NC,32702,30.800500241039128,-119.95711365610171,69807,"Teacher, secondary school",1953-11-10,00000000000000000000000000010332,1552646,30.25707152088913,-120.5529370327494,0
2019-03-15 17:29:18.100787,4351349683289263,fraud_Rau-Gutmann_0498,misc_net,126.58,First54,Last54,M,3339 Example Street,City_18,IL,57219,37.755169732950385,-107.31473495672373,23578,"Surveyor, building",1978-07-08,000000000000000000000000000104c0,1552670,38.16155048835904,-106.96486574551109,0
2019-03-15 19:22:09.791293,4465247335633828,fraud_Boyer-Rowe_0027,shopping_pos,36.74,First279,Last279,F,9911 Example Street,City_27,OH,88164,27.948114362185276,-117.01458840109021,10432,Electrician,1998-08-27,00000000000000000000000000010529,1552677,27.69602065400374,-117.52361177518338,0
2019-03-15 20:29:33.753285,4270470079382478,fraud_Sporer-Nitzsche_0438,grocery_pos,18.9,First19,Last19,F,5228 Example Street,City_38,TX,43453,46.19089380151329,-97.97123932751785,55087,Graphic designer,1973-09-16,0000000000000000000000000001055e,1552681,46.477989236440166,-97.80111636995066,0
2019-03-15 22:14:07.769607,4057764014594809,fraud_Predovic-Heidenreich_0003,health_fitness,7.07,First316,Last316,M,9320 Example Street,City_03,MI,21514,45.476805258199114,-89.5868130316646,157721,Civil engineer,1978-05-26,000000000000000000000000000105be,1552688,45.78840265436271,-89.14428714774992,0
2019-03-15 22:49:04.808663,4769792180377323,fraud_Nitzsche-Lind_0163,gas_transport,43.89,First397,Last397,M,3150 Example Street,City_03,MI,39111,45.52797392306644,-89.51437464889992,157721,Graphic designer,1965-07-08,000000000000000000000000000105dc,1552690,45.40694745316092,-89.78160334038351,0
2019-03-16 08:20:31.635300,4664903679041476,fraud_Rowe-Effertz_0217,grocery_net,63.07,First161,Last161,M,3755 Example Street,City_17,CA,73362,37.91639876886308,-83.25840398062172,45372,"Surveyor, building",1959-10-19,0000000000000000000000000001063c,1552724,37.469719935407284,-83.05998724335956,0
2019-03-16 08:29:17.331164,4414852005526164,fraud_Heidenreich-Bauch_0060,misc_net,167.07,First21,Last21,M,8348 Example Street,City_20,NC,21146,31.008899747853253,-120.07626751522317,69807,Civil engineer,2000-12-18,00000000000000000000000000010647,1552724,30.473832680054723,-120.5563204889167,0
2019-03-16 20:50:44.758022,4683712712956842,fraud_Cormier-Dach_0300,grocery_pos,32.68,First277,Last277,M,3642 Example Street,City_20,NC,78455,30.818373402953053,-120.02836671849884,69807,"Journalist, newspaper",1976-11-16,00000000000000000000000000010917,1552769,30.8832827673514,-120.55106232279668,0
2019-03-16 21:01:58.204528,4958352813150417,fraud_Rippin-Reilly_0032,personal_care,42.17,First386,Last386,F,4159 Example Street,City_32,IL,91277,44.054562375150425,-83.59379626291404,18745,"Nurse, adult",1999-01-27,00000000000000000000000000010926,1552770,44.028707389403834,-83.58230960750817,0
2019-03-16 21:14:38.955781,4167291228404229,fraud_Effertz-Gutmann_0386,travel,165.07,First83,Last83,F,7298 Example Street,City_26,CA,97745,32.337435560694615,-90.06805664061527,4549,"Journalist, newspaper",1993-07-29,00000000000000000000000000010930,1552770,31.804586676981103,-90.72008119170764,0
2019-03-16 22:36:39.675255,4334273411714381,fraud_Schmidt-Hilll_0013,personal_care,61.84,First135,Last135,F,6802 Example Street,City_13,GA,23407,40.17130702295999,-115.84586621795152,88279,Electrician,1995-02-24,00000000000000000000000000010985,1552775,40.02895497817878,-115.95180755734819,0
2019-03-16 23:32:41.530977,4958352813150417,fraud_Kihn-Boyer_0552,kids_pets,22.28,First386,Last386,F,4159 Example Street,City_32,IL,91277,44.054562375150425,-83.59379626291404,18745,"Nurse, adult",1999-01-27,00000000000000000000000000010998,1552779,44.217750761646826,-83.82737107654572,0
2019-03-17 07:09:25.279231,4232552262443063,fraud_Hilll-Effertz_0513,gas_transport,21.83,First3,Last3,F,7865 Example Street,City_18,IL,69944,37.55864822861508,-107.2065005679597,23578,"Journalist, newspaper",1994-11-11,000000000000000000000000000109b1,1552806,35.25414855589796,-90.66542025760815,0
2019-03-17 08:28:30.120368,4356792412533254,fraud_Lind-Kuhn_0169,grocery_net,59.06,First314,Last314,F,3341 Example Street,City_09,CA,25813,32.92421748160794,-103.77738930422409,81384,Electrician,1955-04-02,000000000000000000000000000109f6,1552811,32.83259958665345,-103.832274987258,0
2019-03-17 09:49:04.395200,4400066556417875,fraud_Kutch-Rowe_0349,kids_pets,49.55,First95,Last95,M,8716 Example Street,City_29,NC,22014,42.39814036995962,-85.69228073225831,11289,Electrician,1994-05-15,00000000000000000000000000010a50,1552816,42.35170642181362,-86.15047083960106,0
2019-03-17 11:01:00.142273,4423585348294786,fraud_Sporer-Kuhn_0249,home,70.39,First80,Last80,F,2834 Example Street,City_09,CA,36946,32.7785941114872,-103.7870741936856,81384,Systems analyst,1973-07-19,00000000000000000000000000010aa1,1552820,32.52907542733646,-103.6082007481361,0
2019-03-17 15:27:06.248728,4563256132470309,fraud_Bauch-Nitzsche_0198,entertainment,6.56,First181,Last181,F,8187 Example Street,City_38,TX,36509,46.151283500737314,-98.10849061023934,55087,Electrician,1995-03-15,00000000000000000000000000010b9f,1552836,45.94088342392787,-97.6236573860359,0
2019-03-17 17:21:30.739987,4346214455361091,fraud_Effertz-Rau_0514,kids_pets,26.45,First56,Last56,M,2750 Example Street,City_34,NY,62662,27.62385424688614,-101.2599567256315,48839,Electrician,1968-02-02,00000000000000000000000000010bfa,1552843,27.948504616183403,-102.13245005716955,0
2019-03-17 23:29:26.795156,4184140186693408,fraud_Kihn-Bins_0383,shopping_net,22.43,First191,Last191,F,3956 Example Street,City_23,MI,19691,29.57083480360885,-121.7306076324406,22609,Civil engineer,1957-08-06,00000000000000000000000000010d4d,1552865,29.51723695547487,-121.73855567631414,0
